Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band
CLM30816,POL11406,09/03/2025,13/03/2025,Theft,Low,FALSE,FALSE,5114,3231,Minor,30/04/2025,settled,CUST21406,46,Male,Employed,Liverpool,16016,27,Hatchback,6,Excellent
CLM32438,POL13463,28/11/2023,29/11/2023,Theft,Low,FALSE,FALSE,4169,2731,Minor,17/01/2024,settled,CUST23463,59,Female,Employed,Manchester,10497,41,Sedan,16,Good
CLM31534,POL10891,22/12/2023,22/12/2023,Theft,Low,FALSE,FALSE,4162,3494,Minor,28/02/2024,settled,CUST20891,28,Male,Employed,Glasgow,11247,6,SUV,17,Excellent
CLM34340,POL14400,26/05/2024,26/05/2024,Theft,Low,FALSE,FALSE,4233,3067,Minor,04/07/2024,settled,CUST24400,59,Female,Employed,Bristol,12022,37,Coupe,3,Fair
CLM34267,POL11022,08/09/2025,11/09/2025,Theft,Low,FALSE,FALSE,5958,4748,Minor,06/12/2025,settled,CUST21022,58,Female,Employed,Birmingham,13566,36,SUV,18,Fair
CLM32407,POL11026,31/07/2022,06/08/2022,Theft,Low,FALSE,FALSE,4116,2745,Minor,26/10/2022,settled,CUST21026,25,Female,Employed,Cardiff,16116,3,SUV,19,Excellent
CLM31037,POL11864,12/08/2024,14/08/2024,Theft,Low,FALSE,FALSE,4608,3916,Minor,05/10/2024,settled,CUST21864,43,Female,Employed,Glasgow,12212,22,Coupe,16,Good
CLM33592,POL14987,12/11/2021,12/11/2021,Theft,Low,FALSE,FALSE,4705,3072,Minor,16/12/2021,settled,CUST24987,30,Female,Employed,Bristol,16909,10,Coupe,8,Good
CLM34677,POL11753,30/03/2020,01/04/2020,Theft,Low,FALSE,FALSE,2966,1603,Minor,19/06/2020,settled,CUST21753,42,Female,Employed,Cardiff,16638,23,Hatchback,20,Excellent
CLM34445,POL11255,13/10/2021,13/10/2021,Theft,Low,FALSE,FALSE,4587,3198,Minor,25/11/2021,settled,CUST21255,47,Male,Employed,Cardiff,15231,25,Hatchback,2,Fair
CLM34675,POL11262,12/09/2024,12/09/2024,Theft,Low,FALSE,FALSE,2817,3312,Minor,27/10/2024,settled,CUST21262,62,Male,Employed,Edinburgh,5002,43,Van,6,Good
CLM34950,POL11630,13/01/2020,17/01/2020,Theft,Low,FALSE,FALSE,4806,2980,Minor,11/04/2020,settled,CUST21630,31,Female,Employed,Leeds,16275,12,Hatchback,14,Good
CLM34151,POL12079,22/01/2022,24/01/2022,Theft,Low,FALSE,FALSE,2141,1381,Minor,24/02/2022,settled,CUST22079,59,Female,Employed,Liverpool,18451,38,Hatchback,0,Good
CLM31969,POL13250,30/03/2021,30/03/2021,Theft,Low,FALSE,FALSE,4759,3044,Minor,17/05/2021,settled,CUST23250,56,Male,Employed,Bristol,9360,34,Motorcycle,13,Fair
CLM33013,POL14141,18/10/2020,22/10/2020,Theft,Low,FALSE,FALSE,4734,4105,Minor,29/11/2020,settled,CUST24141,25,Male,Employed,Manchester,9145,3,Motorcycle,7,Good
CLM31476,POL11868,13/07/2023,13/07/2023,Theft,Low,FALSE,FALSE,5814,3388,Minor,17/08/2023,settled,CUST21868,51,Female,Employed,Glasgow,16103,31,Sedan,0,Excellent
CLM33051,POL11558,14/12/2021,14/12/2021,Theft,Low,FALSE,FALSE,5444,3879,Minor,19/02/2022,settled,CUST21558,31,Female,Employed,Bristol,12431,12,Coupe,4,Excellent
CLM31561,POL13512,15/02/2025,18/02/2025,Theft,Low,FALSE,FALSE,6247,3885,Minor,16/05/2025,settled,CUST23512,33,Female,Employed,Glasgow,14153,14,Hatchback,6,Good
CLM33462,POL11638,13/04/2022,13/04/2022,Theft,Low,FALSE,FALSE,3976,2822,Minor,04/07/2022,settled,CUST21638,36,Female,Employed,Leeds,14617,15,SUV,4,Poor
CLM34823,POL11638,10/11/2022,11/11/2022,Theft,Low,FALSE,FALSE,5611,4153,Minor,21/12/2022,settled,CUST21638,36,Female,Employed,Leeds,14617,15,SUV,4,Poor
CLM32599,POL13358,12/03/2024,14/03/2024,Theft,Low,FALSE,FALSE,7867,5164,Minor,11/05/2024,settled,CUST23358,27,Female,Employed,London,9814,9,Sedan,4,Good
CLM31762,POL14893,23/06/2019,23/06/2019,Theft,Low,FALSE,FALSE,6565,3351,Minor,07/08/2019,settled,CUST24893,49,Female,Employed,London,9341,27,Van,7,Excellent
CLM34205,POL13537,04/07/2025,04/07/2025,Theft,Low,FALSE,FALSE,6423,3846,Minor,01/09/2025,settled,CUST23537,45,Female,Employed,Liverpool,7810,25,SUV,2,Fair
CLM34453,POL12107,21/06/2025,21/06/2025,Theft,Low,FALSE,FALSE,4877,3792,Minor,31/08/2025,settled,CUST22107,38,Male,Employed,Bristol,10875,19,Coupe,5,Fair
CLM32224,POL14817,10/03/2019,12/03/2019,Theft,Low,FALSE,FALSE,4056,2815,Minor,03/06/2019,settled,CUST24817,36,Female,Employed,Liverpool,10243,15,Hatchback,13,Good
CLM32498,POL14519,28/12/2022,28/12/2022,Theft,Low,FALSE,FALSE,7193,4801,Minor,16/02/2023,settled,CUST24519,42,Male,Employed,Bristol,8061,24,SUV,10,Good
CLM34161,POL13020,18/03/2024,18/03/2024,Theft,Low,FALSE,FALSE,4845,3724,Minor,05/05/2024,settled,CUST23020,40,Male,Employed,Newcastle,13913,19,SUV,8,Excellent
CLM33682,POL12567,29/01/2025,29/01/2025,Theft,Low,FALSE,FALSE,4827,3789,Minor,29/04/2025,settled,CUST22567,40,Female,Employed,Edinburgh,13042,18,Hatchback,15,Poor
CLM32756,POL12603,04/03/2022,08/03/2022,Theft,Low,FALSE,FALSE,5445,2822,Minor,02/05/2022,settled,CUST22603,34,Female,Employed,Edinburgh,8509,15,Sedan,5,Poor
CLM33942,POL12696,30/08/2020,31/08/2020,Theft,Low,FALSE,FALSE,6039,3157,Minor,05/11/2020,settled,CUST22696,43,Female,Employed,Birmingham,13768,25,Hatchback,20,Good
CLM34774,POL12709,24/07/2019,24/07/2019,Theft,Low,FALSE,FALSE,4577,2650,Minor,23/08/2019,settled,CUST22709,64,Male,Employed,Liverpool,11517,46,Hatchback,11,Excellent
CLM33517,POL12879,17/03/2021,17/03/2021,Theft,Low,FALSE,FALSE,4199,3732,Minor,07/05/2021,settled,CUST22879,28,Female,Employed,Edinburgh,18776,7,Coupe,6,Good
CLM32978,POL14314,15/03/2024,15/03/2024,Theft,Low,FALSE,FALSE,6225,3781,Minor,06/05/2024,settled,CUST24314,45,Male,Employed,Liverpool,13712,24,SUV,14,Poor
CLM33730,POL14314,08/01/2022,11/01/2022,Theft,Low,FALSE,FALSE,7535,4097,Minor,28/02/2022,settled,CUST24314,45,Male,Employed,Liverpool,13712,24,SUV,14,Poor
CLM32992,POL13559,19/01/2022,19/01/2022,Theft,Low,FALSE,FALSE,3586,4938,Minor,14/04/2022,settled,CUST23559,52,Female,Employed,Leeds,11129,33,Van,4,Good
CLM33679,POL13613,26/09/2018,26/09/2018,Theft,Low,FALSE,FALSE,4799,4290,Minor,16/12/2018,settled,CUST23613,53,Male,Employed,Liverpool,9962,31,Sedan,10,Good
CLM33923,POL14084,19/09/2019,22/09/2019,Theft,Low,FALSE,FALSE,4008,2849,Minor,15/11/2019,settled,CUST24084,46,Female,Employed,Birmingham,13945,27,Van,15,Excellent
CLM34040,POL14896,16/08/2021,17/08/2021,Theft,Low,FALSE,FALSE,5054,2925,Minor,21/09/2021,settled,CUST24896,50,Male,Employed,Glasgow,12279,28,Coupe,1,Fair
CLM34389,POL14829,18/07/2022,18/07/2022,Theft,Low,FALSE,FALSE,7307,5850,Minor,27/09/2022,settled,CUST24829,54,Female,Employed,London,19802,34,Hatchback,16,Excellent
CLM35105,POL10348,23/08/2021,29/08/2021,Theft,Low,FALSE,FALSE,4457,2474,Minor,24/11/2021,settled,CUST20348,26,Female,Employed,Newcastle,16597,4,Sedan,8,Excellent
CLM35196,POL13343,28/04/2019,28/04/2019,Theft,Low,FALSE,FALSE,5283,4354,Minor,13/07/2019,settled,CUST23343,46,Male,Employed,Glasgow,19064,24,Van,15,Good
CLM35435,POL14860,04/08/2025,04/08/2025,Theft,Low,FALSE,FALSE,5256,4167,Minor,20/09/2025,settled,CUST24860,46,Male,Employed,Glasgow,17336,27,Sedan,1,Fair
CLM35441,POL10550,28/10/2020,28/10/2020,Theft,Low,FALSE,FALSE,5534,3395,Minor,02/01/2021,settled,CUST20550,25,Male,Employed,Newcastle,9202,5,Van,13,Fair
CLM35535,POL13955,17/01/2024,17/01/2024,Theft,Low,FALSE,FALSE,4088,3265,Minor,25/03/2024,settled,CUST23955,44,Female,Employed,London,10443,22,Van,11,Good
CLM35647,POL14495,06/10/2022,06/10/2022,Theft,Low,FALSE,FALSE,9439,7969,Minor,08/11/2022,settled,CUST24495,63,Female,Employed,Manchester,6322,45,Hatchback,17,Excellent
CLM35794,POL14455,18/12/2021,18/12/2021,Theft,Low,FALSE,FALSE,3502,2973,Minor,21/01/2022,settled,CUST24455,24,Male,Employed,London,12132,3,Hatchback,14,Good
CLM35869,POL10326,30/09/2024,30/09/2024,Theft,Low,FALSE,FALSE,3465,2123,Minor,10/11/2024,settled,CUST20326,41,Male,Employed,Cardiff,17450,19,Motorcycle,17,Good
CLM35916,POL13528,16/12/2018,16/12/2018,Theft,Low,FALSE,FALSE,5108,2777,Minor,11/03/2019,settled,CUST23528,43,Male,Employed,Liverpool,10945,22,Hatchback,17,Poor
CLM36191,POL10846,03/05/2022,03/05/2022,Theft,Low,FALSE,FALSE,2946,2072,Minor,13/06/2022,settled,CUST20846,63,Male,Employed,Glasgow,15837,45,Sedan,9,Fair
CLM36239,POL11897,16/01/2020,17/01/2020,Theft,Low,FALSE,FALSE,4929,3662,Minor,27/03/2020,settled,CUST21897,55,Male,Employed,Bristol,13501,37,Sedan,17,Excellent
CLM36253,POL12107,21/12/2020,26/12/2020,Theft,Low,FALSE,FALSE,3559,2376,Minor,27/02/2021,settled,CUST22107,38,Male,Employed,Bristol,10875,19,Coupe,5,Fair
CLM36289,POL11170,03/04/2022,07/04/2022,Theft,Low,FALSE,FALSE,4560,4095,Minor,05/06/2022,settled,CUST21170,30,Male,Employed,Cardiff,17162,10,SUV,11,Good
CLM36383,POL11937,13/09/2025,13/09/2025,Theft,Low,FALSE,FALSE,3889,3293,Minor,17/10/2025,settled,CUST21937,36,Male,Employed,Edinburgh,8952,15,Sedan,20,Good
CLM36389,POL14123,23/08/2022,23/08/2022,Theft,Low,FALSE,FALSE,5090,4095,Minor,21/11/2022,settled,CUST24123,33,Female,Employed,Birmingham,7385,12,Hatchback,14,Good
CLM36468,POL13103,07/02/2022,11/02/2022,Theft,Low,FALSE,FALSE,6970,5637,Minor,12/04/2022,settled,CUST23103,40,Male,Employed,Glasgow,10739,22,Coupe,2,Excellent
CLM36471,POL13517,18/03/2023,18/03/2023,Theft,Low,FALSE,FALSE,4855,3497,Minor,22/04/2023,settled,CUST23517,58,Female,Employed,Manchester,13024,38,Sedan,11,Fair
CLM36572,POL11597,24/05/2023,28/05/2023,Theft,Low,FALSE,FALSE,7145,6220,Minor,24/08/2023,settled,CUST21597,56,Male,Employed,Cardiff,9389,36,Coupe,6,Good
CLM36587,POL11777,30/10/2023,01/11/2023,Theft,Low,FALSE,FALSE,6451,3742,Minor,31/12/2023,settled,CUST21777,48,Male,Employed,Bristol,12299,26,Sedan,9,Good
CLM36611,POL11901,06/03/2025,08/03/2025,Theft,Low,FALSE,FALSE,7468,5359,Minor,17/04/2025,settled,CUST21901,47,Male,Employed,Newcastle,9344,28,Coupe,1,Fair
CLM36632,POL12624,06/01/2024,06/01/2024,Theft,Low,FALSE,FALSE,2990,2628,Minor,30/03/2024,settled,CUST22624,52,Male,Employed,Birmingham,7560,31,Sedan,3,Good
CLM36640,POL12576,18/09/2024,21/09/2024,Theft,Low,FALSE,FALSE,3851,2423,Minor,12/12/2024,settled,CUST22576,58,Male,Employed,Newcastle,11925,40,Sedan,8,Good
CLM36649,POL12795,03/09/2022,03/09/2022,Theft,Low,FALSE,FALSE,5126,3505,Minor,26/11/2022,settled,CUST22795,48,Female,Employed,Bristol,5896,26,Coupe,16,Excellent
CLM36656,POL13889,13/01/2025,16/01/2025,Theft,Low,FALSE,FALSE,2696,2015,Minor,04/04/2025,settled,CUST23889,23,Female,Employed,Newcastle,18162,3,Hatchback,4,Good
CLM36936,POL11813,22/05/2025,23/05/2025,Theft,Low,FALSE,FALSE,5831,4985,Minor,21/07/2025,settled,CUST21813,51,Male,Employed,Cardiff,11682,30,Hatchback,17,Fair
CLM37122,POL14763,17/03/2021,17/03/2021,Theft,Low,FALSE,FALSE,4197,3131,Minor,17/04/2021,settled,CUST24763,64,Male,Employed,Birmingham,7294,44,Hatchback,16,Good
CLM37219,POL11349,02/03/2024,06/03/2024,Theft,Low,FALSE,FALSE,5775,4756,Minor,02/06/2024,settled,CUST21349,31,Male,Employed,Glasgow,8952,13,SUV,13,Fair
CLM37443,POL14667,06/01/2024,06/01/2024,Theft,Low,FALSE,FALSE,5067,3970,Minor,08/02/2024,settled,CUST24667,25,Male,Employed,Edinburgh,13140,6,SUV,17,Fair
CLM37563,POL13109,31/01/2019,31/01/2019,Theft,Low,FALSE,FALSE,5308,3959,Minor,07/03/2019,settled,CUST23109,39,Male,Employed,Birmingham,7795,19,SUV,4,Excellent
CLM37614,POL14231,02/12/2019,02/12/2019,Theft,Low,FALSE,FALSE,2937,3538,Minor,26/02/2020,settled,CUST24231,57,Male,Employed,Bristol,15912,39,SUV,9,Fair
CLM37631,POL12310,07/10/2022,07/10/2022,Theft,Low,FALSE,FALSE,4662,2804,Minor,11/11/2022,settled,CUST22310,47,Male,Employed,Bristol,14279,29,Coupe,4,Good
CLM37757,POL13972,17/02/2025,17/02/2025,Theft,Low,FALSE,FALSE,2136,1353,Minor,01/04/2025,settled,CUST23972,46,Female,Employed,Glasgow,18722,27,Van,8,Good
CLM37846,POL10597,01/04/2021,08/04/2021,Theft,Low,FALSE,FALSE,5740,3125,Minor,20/05/2021,settled,CUST20597,38,Male,Employed,Edinburgh,9686,18,Van,17,Good
CLM37852,POL14394,12/10/2021,15/10/2021,Theft,Low,FALSE,FALSE,5138,3616,Minor,07/01/2022,settled,CUST24394,28,Male,Employed,Leeds,4804,8,Van,6,Good
CLM37981,POL14084,01/11/2024,01/11/2024,Theft,Low,FALSE,FALSE,7696,4166,Minor,30/12/2024,settled,CUST24084,46,Female,Employed,Birmingham,13945,27,Van,15,Excellent
CLM37997,POL10095,29/11/2024,29/11/2024,Theft,Low,FALSE,FALSE,3357,2211,Minor,14/02/2025,settled,CUST20095,32,Male,Employed,London,19628,13,Hatchback,7,Excellent
CLM30890,POL14722,29/04/2024,30/04/2024,Fire,Low,FALSE,FALSE,14345,8419,Minor,20/07/2024,settled,CUST24722,46,Female,Employed,Birmingham,13894,26,Hatchback,7,Excellent
CLM30022,POL14382,03/06/2023,03/06/2023,Fire,Low,FALSE,FALSE,13889,10034,Minor,13/07/2023,settled,CUST24382,58,Female,Employed,London,12169,39,Sedan,20,Excellent
CLM30024,POL12207,02/10/2023,04/10/2023,Other,Low,FALSE,FALSE,3023,1872,Minor,30/11/2023,settled,CUST22207,30,Male,Employed,Manchester,19240,11,SUV,12,Good
CLM31885,POL13213,29/03/2022,05/04/2022,Other,Low,FALSE,FALSE,2573,1406,Minor,03/07/2022,settled,CUST23213,30,Male,Employed,Manchester,8518,10,Sedan,14,Good
CLM30606,POL10034,15/01/2019,15/01/2019,Other,Low,FALSE,FALSE,1503,1113,Minor,15/02/2019,settled,CUST20034,59,Male,Employed,Manchester,14060,37,Sedan,7,Fair
CLM30038,POL14772,20/10/2019,20/10/2019,Other,Low,FALSE,FALSE,2513,1700,Minor,23/11/2019,settled,CUST24772,52,Female,Employed,Liverpool,11188,30,Van,3,Fair
CLM32629,POL10089,19/02/2024,20/02/2024,Other,Low,FALSE,FALSE,2997,3760,Minor,13/04/2024,settled,CUST20089,28,Male,Employed,Birmingham,12192,10,Hatchback,9,Good
CLM30108,POL13163,10/10/2022,10/10/2022,Fire,Low,FALSE,FALSE,15836,8661,Minor,14/12/2022,settled,CUST23163,19,Male,Employed,Newcastle,8349,0,Coupe,10,Poor
CLM30110,POL12103,07/04/2020,08/04/2020,Fire,Low,FALSE,FALSE,12508,7177,Minor,13/05/2020,settled,CUST22103,38,Female,Employed,Newcastle,10188,19,Coupe,8,Excellent
CLM32337,POL12103,26/02/2022,26/02/2022,Fire,Low,FALSE,FALSE,13488,10374,Minor,22/04/2022,settled,CUST22103,38,Female,Employed,Newcastle,10188,19,Coupe,8,Excellent
CLM34538,POL13439,10/07/2023,12/07/2023,Other,Low,FALSE,FALSE,2193,1690,Minor,11/08/2023,settled,CUST23439,38,Male,Employed,Newcastle,9100,17,Van,8,Poor
CLM30185,POL11373,18/08/2023,23/08/2023,Fire,Low,FALSE,FALSE,11551,6227,Minor,18/11/2023,settled,CUST21373,47,Male,Employed,Bristol,11469,28,Sedan,15,Fair
CLM30196,POL13204,18/04/2021,21/04/2021,Fire,Low,FALSE,FALSE,15610,10433,Minor,23/06/2021,settled,CUST23204,30,Female,Employed,Birmingham,6718,9,Motorcycle,2,Good
CLM30204,POL14744,25/01/2019,27/01/2019,Other,Low,FALSE,FALSE,2332,1768,Minor,20/04/2019,settled,CUST24744,62,Female,Employed,London,16294,40,SUV,6,Excellent
CLM30311,POL11349,28/03/2022,04/04/2022,Other,Low,FALSE,FALSE,3026,2080,Minor,16/06/2022,settled,CUST21349,31,Male,Employed,Glasgow,8952,13,SUV,13,Fair
CLM30612,POL10894,23/02/2020,25/02/2020,Other,Low,FALSE,FALSE,2102,1504,Minor,28/04/2020,settled,CUST20894,28,Female,Employed,Newcastle,6317,10,Motorcycle,9,Good
CLM30556,POL10323,28/10/2021,01/11/2021,Other,Low,FALSE,FALSE,2770,2008,Minor,30/01/2022,settled,CUST20323,44,Male,Employed,Bristol,11576,22,Hatchback,20,Fair
CLM30365,POL14674,26/10/2021,29/10/2021,Fire,Low,FALSE,FALSE,19923,15799,Minor,15/01/2022,settled,CUST24674,40,Male,Employed,London,6800,18,Coupe,17,Fair
CLM30406,POL14821,22/09/2020,24/09/2020,Other,Low,FALSE,FALSE,2477,1380,Minor,15/11/2020,settled,CUST24821,59,Female,Employed,Glasgow,9684,39,Van,10,Good
CLM34534,POL10428,23/06/2024,26/06/2024,Fire,Low,FALSE,FALSE,12312,11007,Minor,24/08/2024,settled,CUST20428,43,Male,Employed,Liverpool,14996,24,Hatchback,20,Fair
CLM31432,POL10451,17/06/2024,18/06/2024,Fire,Low,FALSE,FALSE,14791,11926,Minor,03/09/2024,settled,CUST20451,21,Female,Employed,Glasgow,3599,3,Hatchback,10,Fair
CLM30944,POL10499,24/11/2023,24/11/2023,Other,Low,FALSE,FALSE,2411,2658,Minor,19/02/2024,settled,CUST20499,34,Female,Employed,Bristol,12758,14,Sedan,14,Excellent
CLM31750,POL11699,25/12/2021,25/12/2021,Fire,Low,FALSE,FALSE,15901,9174,Minor,10/03/2022,settled,CUST21699,29,Male,Employed,Cardiff,20454,10,Sedan,13,Excellent
CLM33723,POL11612,03/02/2024,08/02/2024,Other,Low,FALSE,FALSE,2606,1907,Minor,27/03/2024,settled,CUST21612,37,Male,Employed,Manchester,10169,15,Coupe,20,Fair
CLM31660,POL10590,09/03/2022,12/03/2022,Other,Low,FALSE,FALSE,3267,2336,Minor,16/04/2022,settled,CUST20590,59,Male,Employed,Newcastle,8738,37,SUV,20,Good
CLM30599,POL11620,24/06/2025,26/06/2025,Fire,Low,FALSE,FALSE,9031,4683,Minor,04/09/2025,settled,CUST21620,41,Male,Employed,Bristol,11375,23,Hatchback,10,Good
CLM34614,POL10615,23/06/2024,24/06/2024,Fire,Low,FALSE,FALSE,15910,10022,Minor,04/08/2024,settled,CUST20615,33,Male,Employed,Newcastle,15184,15,Hatchback,1,Excellent
CLM30624,POL12959,02/10/2020,04/10/2020,Other,Low,FALSE,FALSE,2075,1217,Minor,02/01/2021,settled,CUST22959,49,Female,Employed,Edinburgh,13034,27,Hatchback,0,Good
CLM34197,POL10649,07/01/2021,07/01/2021,Other,Low,FALSE,FALSE,2209,1819,Minor,21/03/2021,settled,CUST20649,41,Female,Employed,Edinburgh,1646,19,Sedan,3,Excellent
CLM30968,POL11080,14/11/2018,14/11/2018,Fire,Low,FALSE,FALSE,15053,9770,Minor,04/02/2019,settled,CUST21080,78,Female,Employed,Edinburgh,12078,59,Hatchback,3,Excellent
CLM30714,POL14243,09/10/2023,09/10/2023,Fire,Low,FALSE,FALSE,10890,9266,Minor,17/12/2023,settled,CUST24243,41,Male,Employed,Birmingham,18579,21,Motorcycle,20,Excellent
CLM30961,POL10718,29/01/2020,31/01/2020,Fire,Low,FALSE,FALSE,10949,9002,Minor,13/03/2020,settled,CUST20718,28,Male,Employed,Manchester,10200,10,SUV,6,Poor
CLM30733,POL13550,12/12/2024,14/12/2024,Other,Low,FALSE,FALSE,2046,1213,Minor,22/01/2025,settled,CUST23550,47,Male,Employed,Leeds,12095,26,Hatchback,6,Poor
CLM34193,POL12741,07/11/2024,07/11/2024,Other,Low,FALSE,FALSE,4326,2640,Minor,25/01/2025,settled,CUST22741,55,Female,Employed,Cardiff,15922,33,Hatchback,15,Excellent
CLM33658,POL10767,06/11/2019,10/11/2019,Other,Low,FALSE,FALSE,3301,2458,Minor,28/01/2020,settled,CUST20767,50,Male,Employed,Manchester,11588,31,Sedan,15,Fair
CLM34257,POL11038,29/06/2023,29/06/2023,Other,Low,FALSE,FALSE,2544,1565,Minor,04/09/2023,settled,CUST21038,24,Female,Employed,Glasgow,15554,4,Van,18,Excellent
CLM31905,POL10813,27/03/2020,29/03/2020,Fire,Low,FALSE,FALSE,14919,8359,Minor,25/06/2020,settled,CUST20813,21,Female,Employed,Cardiff,14413,0,Sedan,11,Excellent
CLM30863,POL14321,20/11/2021,21/11/2021,Other,Low,FALSE,FALSE,2820,1671,Minor,21/12/2021,settled,CUST24321,52,Male,Employed,Manchester,16762,30,Coupe,9,Good
CLM34916,POL10865,28/04/2023,28/04/2023,Other,Low,FALSE,FALSE,2408,1436,Minor,10/06/2023,settled,CUST20865,23,Male,Employed,Glasgow,5975,2,Van,14,Fair
CLM32869,POL10869,02/10/2023,02/10/2023,Other,Low,FALSE,FALSE,2843,2034,Minor,05/12/2023,settled,CUST20869,41,Female,Employed,Newcastle,10132,19,Sedan,1,Good
CLM30882,POL14053,05/02/2025,05/02/2025,Other,Low,FALSE,FALSE,2126,1166,Minor,04/05/2025,settled,CUST24053,55,Female,Employed,Glasgow,14708,33,Sedan,10,Excellent
CLM31970,POL10918,06/08/2022,06/08/2022,Fire,Low,FALSE,FALSE,13163,9813,Minor,07/10/2022,settled,CUST20918,38,Male,Employed,Cardiff,17805,20,Coupe,16,Good
CLM31350,POL11252,04/03/2020,06/03/2020,Fire,Low,FALSE,FALSE,15005,13088,Minor,09/04/2020,settled,CUST21252,47,Female,Employed,Edinburgh,9752,29,Hatchback,1,Good
CLM33093,POL11316,25/08/2022,25/08/2022,Fire,Low,FALSE,FALSE,23119,13076,Minor,24/09/2022,settled,CUST21316,34,Male,Employed,London,21378,12,Hatchback,19,Excellent
CLM32267,POL13037,27/04/2021,27/04/2021,Fire,Low,FALSE,FALSE,14253,7593,Minor,15/07/2021,settled,CUST23037,35,Female,Employed,London,12357,16,Coupe,12,Poor
CLM34395,POL12377,28/11/2019,30/11/2019,Fire,Low,FALSE,FALSE,14721,8093,Minor,12/01/2020,settled,CUST22377,55,Male,Employed,Cardiff,11169,35,Coupe,11,Excellent
CLM33981,POL11436,29/03/2021,29/03/2021,Fire,Low,FALSE,FALSE,13700,7025,Minor,30/04/2021,settled,CUST21436,38,Male,Employed,Edinburgh,12572,20,Hatchback,20,Excellent
CLM34718,POL11638,22/12/2021,22/12/2021,Other,Low,FALSE,FALSE,1761,1579,Minor,07/03/2022,settled,CUST21638,36,Female,Employed,Leeds,14617,15,SUV,4,Poor
CLM33520,POL11817,17/03/2023,17/03/2023,Other,Low,FALSE,FALSE,1780,1283,Minor,23/05/2023,settled,CUST21817,42,Female,Employed,London,7459,23,Motorcycle,18,Good
CLM32434,POL13473,19/03/2021,20/03/2021,Fire,Low,FALSE,FALSE,12411,6961,Minor,19/05/2021,settled,CUST23473,64,Female,Employed,Glasgow,10758,45,Coupe,19,Good
CLM34686,POL11971,09/12/2024,11/12/2024,Fire,Low,FALSE,FALSE,15300,10208,Minor,02/02/2025,settled,CUST21971,31,Male,Employed,Newcastle,8298,13,SUV,5,Excellent
CLM34194,POL14129,20/07/2021,22/07/2021,Fire,Low,FALSE,FALSE,20222,11150,Minor,05/09/2021,settled,CUST24129,52,Male,Employed,Liverpool,12402,31,Coupe,13,Good
CLM32060,POL14375,22/09/2019,22/09/2019,Other,Low,FALSE,FALSE,1779,1591,Minor,28/10/2019,settled,CUST24375,35,Female,Employed,Manchester,9037,17,Sedan,10,Excellent
CLM32386,POL12072,17/09/2023,18/09/2023,Fire,Low,FALSE,FALSE,14289,20401,Minor,12/11/2023,settled,CUST22072,24,Male,Employed,Manchester,11084,3,Hatchback,12,Good
CLM32286,POL12840,24/10/2023,27/10/2023,Fire,Low,FALSE,FALSE,10751,8652,Minor,03/01/2024,settled,CUST22840,18,Male,Employed,Liverpool,11292,0,Hatchback,0,Good
CLM32383,POL14808,13/03/2024,16/03/2024,Fire,Low,FALSE,FALSE,15611,9546,Minor,25/05/2024,settled,CUST24808,49,Female,Employed,Liverpool,11281,28,Sedan,13,Excellent
CLM34015,POL12385,17/05/2025,19/05/2025,Other,Low,FALSE,FALSE,3233,2412,Minor,29/07/2025,settled,CUST22385,41,Male,Employed,Liverpool,8766,19,Coupe,7,Good
CLM32662,POL14114,19/01/2025,21/01/2025,Fire,Low,FALSE,FALSE,17196,14944,Minor,17/03/2025,settled,CUST24114,38,Female,Employed,Newcastle,14573,17,Hatchback,1,Excellent
CLM33442,POL14005,22/11/2022,22/11/2022,Other,Low,FALSE,FALSE,4015,3410,Minor,29/01/2023,settled,CUST24005,39,Male,Employed,Manchester,11399,20,SUV,17,Excellent
CLM33819,POL12665,07/04/2021,07/04/2021,Other,Low,FALSE,FALSE,1699,1009,Minor,21/06/2021,settled,CUST22665,44,Female,Employed,London,5256,22,Van,17,Excellent
CLM34241,POL12802,14/06/2024,16/06/2024,Fire,Low,FALSE,FALSE,8820,5948,Minor,12/09/2024,settled,CUST22802,38,Male,Employed,Manchester,16959,18,Motorcycle,12,Good
CLM33119,POL13000,11/03/2025,14/03/2025,Fire,Low,FALSE,FALSE,13286,9575,Minor,19/05/2025,settled,CUST23000,47,Male,Employed,Edinburgh,14882,29,Sedan,6,Excellent
CLM33159,POL14750,24/11/2018,25/11/2018,Other,Low,FALSE,FALSE,2458,2033,Minor,21/01/2019,settled,CUST24750,53,Male,Employed,Newcastle,12797,35,Hatchback,17,Good
CLM34539,POL13177,05/11/2021,07/11/2021,Other,Low,FALSE,FALSE,3536,2523,Minor,05/02/2022,settled,CUST23177,44,Female,Employed,London,10894,23,SUV,11,Good
CLM33250,POL14345,09/07/2025,10/07/2025,Fire,Low,FALSE,FALSE,31278,22935,Minor,12/09/2025,settled,CUST24345,32,Male,Employed,London,10553,12,Hatchback,2,Poor
